,gameid,roundNum,occurrenceNum,intendedName,contents,correct,maxtime,mintime,time,char_count,word_count,exchanges,prev,same_round_random_player,jaccard_with_prev_occ,jaccard_with_random
300,205ba7 english_11,1,1,D,hellooo / hey! / the image looks like the one who is praying,0.0,1609809785224,1609809764804,20420,60,13,3,,"looks like a diamon in the middle on top. kind of looks like someone graduating with their hands out~~~ / which side it faces / the ""arms"" is on the left side",0.0,0.16129032258064516
301,205ba7 english_11,2,1,L,ok wait its still showing me the same image / oh it passed for me / ok the hands are together towards the right of the screen and it looks like the knees are bent,1.0,1609809863054,1609809829989,33065,162,35,3,,so this one kind of looks like a lightning sold / bolt* / with a diamond on top,0.0,0.10526315789473684
302,205ba7 english_11,3,1,F,haha i picked that one the first round / ok this time its sitting down facing left and is slouching with the knees bent,1.0,1609809906933,1609809882962,23971,119,24,2,,this one looks like someone sitting down against their back with their head looking down,0.0,0.16129032258064516
303,205ba7 english_11,4,1,I,looks like its doing yoga with one leg on the ground and one leg up behind at a 90 degree,1.0,1609809950649,1609809950649,0,89,20,1,,almost looks like a margarita glass with a diamond on top. has two triangles on the left side / the diamond is also on the left side,0.0,0.1935483870967742
304,205ba7 english_11,5,1,G,sitting on its knees facing doing the arm movements for baby shark / arms apart,1.0,1609810017207,1609810008380,8827,79,15,2,,the tilted diamond is on the left side / high left side,0.0,0.14285714285714285
305,205ba7 english_11,6,1,K,kneeling with the arms together facing right,1.0,1609810070802,1609810070802,0,44,7,1,,the one that looks like xxxxx,0.0,0.08333333333333333
306,205ba7 english_11,7,1,H,it looks like a blob but the bottom part is slanted right,1.0,1609810119123,1609810119123,0,57,12,1,,diamond in the middle top. / looks like a caccoon / cocoon*,0.0,0.21052631578947367
307,205ba7 english_11,8,1,A,one foot up like taking a step facing left with arms together and up high,1.0,1609810167442,1609810167442,0,73,15,1,,"this one looks like someone dancing. with one ""foot"" up",0.0,0.21052631578947367
308,205ba7 english_11,9,1,J,the actual blob,1.0,1609810193859,1609810193859,0,15,3,1,,"this one has a diamond in the middle and almost looks like someone telling someone else to stop / or is pointing in a direction / facing which side? / the ""arm"" is facing left",0.0,0.034482758620689655
309,205ba7 english_11,10,1,B,on knees,1.0,1609810219317,1609810219317,0,8,2,1,,this one has a diamond on top. and a triangle attached to it on the bottom of the diamond / there is a small triangle on the left bottom side,0.0,0.045454545454545456
310,205ba7 english_11,11,1,E,feathers on head,1.0,1609810239900,1609810239900,0,16,3,1,,I would say it looks like a bunny,0.0,0.0
311,205ba7 english_11,12,1,C,"the one going ""what"" arms apart and up",1.0,1609810261734,1609810261734,0,38,8,1,,it looks like someone giving a hug,0.0,0.0
312,205ba7 english_11,13,2,L,arms together,1.0,1609810293320,1609810293320,0,13,2,1,ok wait its still showing me the same image / oh it passed for me / ok the hands are together towards the right of the screen and it looks like the knees are bent,lightening bolt one,0.037037037037037035,0.0
313,205ba7 english_11,14,2,A,one foot up for a step,1.0,1609810311266,1609810311266,0,22,6,1,one foot up like taking a step facing left with arms together and up high,this is the dancing figure. dancing on one leg,0.3333333333333333,0.07692307692307693
314,205ba7 english_11,15,2,H,blob with the right slant,1.0,1609810324955,1609810324955,0,25,5,1,it looks like a blob but the bottom part is slanted right,cocoon,0.21428571428571427,0.0
315,205ba7 english_11,16,2,E,feathers,1.0,1609810332791,1609810332791,0,8,1,1,feathers on head,this one is a big right degree triangle attached to a diamond which is then attached to two small triangles,0.3333333333333333,0.0
316,205ba7 english_11,17,2,F,sitting down,1.0,1609810351578,1609810351578,0,12,2,1,haha i picked that one the first round / ok this time its sitting down facing left and is slouching with the knees bent,someone sitting down against their back,0.08695652173913043,0.3333333333333333
317,205ba7 english_11,18,2,J,blob,1.0,1609810362953,1609810362953,0,4,1,1,the actual blob,"looks like someone telling someone to stop. the ""body"" is a straight from the back",0.3333333333333333,0.0
318,205ba7 english_11,19,2,C,what,1.0,1609810371998,1609810371998,0,4,1,1,"the one going ""what"" arms apart and up",looks like someone giving a hug with their arms wide open,0.0,0.0
319,205ba7 english_11,20,2,K,kneeling facing right,0.0,1609810390065,1609810390065,0,21,3,1,kneeling with the arms together facing right,this one is the diamond on top and almost diamond below it. part of it looks like half a crown / two pointy sides facing the right,0.42857142857142855,0.07692307692307693
320,205ba7 english_11,21,2,D,standing,1.0,1609810412445,1609810412445,0,8,1,1,hellooo / hey! / the image looks like the one who is praying,someone graduating with their arms facing left side / looks like their wearing a gown,0.0,0.0
321,205ba7 english_11,22,2,B,dab motion,1.0,1609810429884,1609810429884,0,10,2,1,on knees,diamond on top and the bottom of the diamond is  connected to two triangles / small triangle on the bottom left,0.0,0.0
322,205ba7 english_11,23,2,I,yoga guy with the leg up behind him,1.0,1609810444766,1609810444766,0,35,8,1,looks like its doing yoga with one leg on the ground and one leg up behind at a 90 degree,this is the margarita looking one. with the diamond on the left side on top of a triangle / and a small triangle on the right side,0.3,0.08
323,205ba7 english_11,24,2,G,arms apart facing right,1.0,1609810466056,1609810466056,0,23,4,1,sitting on its knees facing doing the arm movements for baby shark / arms apart,"this one is the almost trapezoid on the bottom / there are two small triangles ""hanging / that look tilted / is the head diamond tilted? / yes",0.1875,0.0
324,205ba7 english_11,25,3,D,standing facing left arms together,1.0,1609810483111,1609810483111,0,34,5,1,standing,graduating,0.2,0.0
325,205ba7 english_11,26,3,A,taking a step,1.0,1609810496392,1609810496392,0,13,3,1,one foot up for a step,dancing figure,0.2857142857142857,0.0
326,205ba7 english_11,27,3,I,leg up / yoga,1.0,1609810507047,1609810503155,3892,13,4,2,yoga guy with the leg up behind him,margarita looking one / diamond and two triangles on left side,0.3333333333333333,0.07142857142857142
327,205ba7 english_11,28,3,J,blob,1.0,1609810512604,1609810512604,0,4,1,1,blob,telling someone to stop,1.0,0.0
328,205ba7 english_11,29,3,F,sitting slouching facing left,1.0,1609810528813,1609810528813,0,29,4,1,sitting down,someone sitting down,0.2,0.16666666666666666
329,205ba7 english_11,30,3,C,what,1.0,1609810536529,1609810536529,0,4,1,1,what,hugging with arms wide open,1.0,0.0
330,205ba7 english_11,31,3,B,dab,1.0,1609810549160,1609810549160,0,3,1,1,dab motion,i think this one also looks like someone dancing with a pony tail but as a triangle,0.5,0.0
331,205ba7 english_11,32,3,K,arms together,1.0,1609810578165,1609810578165,0,13,2,1,kneeling facing right,half crown,0.0,0.0
332,205ba7 english_11,33,3,H,blob slanted right,1.0,1609810588223,1609810588223,0,18,3,1,blob with the right slant,cocoon,0.3333333333333333,0.0
333,205ba7 english_11,34,3,G,arms apart facing right,1.0,1609810602946,1609810602946,0,23,4,1,arms apart facing right,diamond on left side and has two triangles hanging that are tilted,1.0,0.0
334,205ba7 english_11,35,3,L,arms together knees bent facing right,0.0,1609810617339,1609810617339,0,37,6,1,arms together,lightning bolt,0.3333333333333333,0.0
335,205ba7 english_11,36,3,E,feathers,1.0,1609810632059,1609810632059,0,8,1,1,feathers,two triangles on top connected to top of a diamond,1.0,0.0
336,205ba7 english_11,37,4,K,the one kneeling and that extra spike behind,1.0,1609810654094,1609810654094,0,44,8,1,arms together,half crown,0.0,0.0
337,205ba7 english_11,38,4,C,what,1.0,1609810660890,1609810660890,0,4,1,1,what,should we keep going? / or when do we stop / yes we can finish it / okay / graduating,1.0,0.0
338,205ba7 english_11,39,4,L,legs bent arms together / facing right,1.0,1609810679612,1609810676958,2654,38,7,2,arms together knees bent facing right,lighting bolt,0.625,0.0
339,205ba7 english_11,40,4,E,feathers,1.0,1609810687469,1609810687469,0,8,1,1,feathers,two triangles connected to top of a diamond,1.0,0.0
340,205ba7 english_11,41,4,J,blob,1.0,1609810695250,1609810695250,0,4,1,1,blob,telling someone to stop,1.0,0.0
341,205ba7 english_11,42,4,G,arms apart facing right,1.0,1609810705486,1609810705486,0,23,4,1,arms apart facing right,diamond and triangles tilted,1.0,0.0
342,205ba7 english_11,43,4,H,blob slanted right,1.0,1609810720762,1609810720762,0,18,3,1,blob slanted right,cocoon,1.0,0.0
343,205ba7 english_11,44,4,B,dab,1.0,1609810727617,1609810727617,0,3,1,1,dab,dancer with triangle pony tail,1.0,0.0
344,205ba7 english_11,45,4,I,yoga guy,1.0,1609810737368,1609810737368,0,8,2,1,leg up / yoga,margarita,0.2,0.0
345,205ba7 english_11,46,4,A,taking a step,1.0,1609810747301,1609810747301,0,13,3,1,taking a step,dancing on one foot,1.0,0.0
346,205ba7 english_11,47,4,D,arms together facing left and standing,1.0,1609810761898,1609810761898,0,38,6,1,standing facing left arms together,graduating,0.8333333333333334,0.0
347,205ba7 english_11,48,4,F,slouching and sitting facing left / knees bent,1.0,1609810777423,1609810775706,1717,46,8,2,sitting slouching facing left,sitting down,0.5,0.1111111111111111
348,205ba7 english_11,49,5,J,blob,1.0,1609810782300,1609810782300,0,4,1,1,blob,telling someone to stop,1.0,0.0
349,205ba7 english_11,50,5,L,knees bent arms together facing right,1.0,1609810793093,1609810793093,0,37,6,1,legs bent arms together / facing right,lightning bolt,0.625,0.0
350,205ba7 english_11,51,5,D,arms together standing facing left,1.0,1609810806267,1609810806267,0,34,5,1,arms together facing left and standing,graduating,0.8333333333333334,0.0
351,205ba7 english_11,52,5,G,arms apart facing right,1.0,1609810818366,1609810818366,0,23,4,1,arms apart facing right,okay this one has a trapezoid on the bottom with a diamond on top tilted on the left side / has two triangles hanging that are tilted,1.0,0.0
352,205ba7 english_11,53,5,A,step,1.0,1609810830022,1609810830022,0,4,1,1,taking a step,dancer on one foot,0.3333333333333333,0.0
353,205ba7 english_11,54,5,E,feathers,1.0,1609810837231,1609810837231,0,8,1,1,feathers,two triangles connected on top connected to top of a diamond,1.0,0.0
354,205ba7 english_11,55,5,F,slouching,1.0,1609810846929,1609810846929,0,9,1,1,slouching and sitting facing left / knees bent,sitting down,0.125,0.0
355,205ba7 english_11,56,5,I,yoga,1.0,1609810854239,1609810854239,0,4,1,1,yoga guy,margarita,0.5,0.0
356,205ba7 english_11,57,5,C,what,1.0,1609810861610,1609810861610,0,4,1,1,what,hugging,1.0,0.0
357,205ba7 english_11,58,5,B,dab,1.0,1609810868366,1609810868366,0,3,1,1,dab,sorry that was my fault i was looking at the wrong one / it's fine / this one is the dancer with triangle pony,1.0,0.0
358,205ba7 english_11,59,5,K,spike behind,1.0,1609810880256,1609810880256,0,12,2,1,the one kneeling and that extra spike behind,half crown,0.25,0.0
359,205ba7 english_11,60,5,H,blob slant right,1.0,1609810891021,1609810891021,0,16,3,1,blob slanted right,cocoon,0.5,0.0
360,205ba7 english_11,61,6,K,spike,1.0,1609810899607,1609810899607,0,5,1,1,spike behind,half crown,0.5,0.0
361,205ba7 english_11,62,6,H,blob slant right,1.0,1609810907726,1609810907726,0,16,3,1,blob slant right,cocoon,1.0,0.0
362,205ba7 english_11,63,6,I,yoga,1.0,1609810915833,1609810915833,0,4,1,1,yoga,margarita,1.0,0.0
363,205ba7 english_11,64,6,E,feathers,1.0,1609810922801,1609810922801,0,8,1,1,feathers,two small triangles on top connected to top of a diamond,1.0,0.0
364,205ba7 english_11,65,6,D,arms together facing left standing,1.0,1609810935903,1609810935903,0,34,5,1,arms together standing facing left,graduating,1.0,0.0
365,205ba7 english_11,66,6,C,what,1.0,1609810943213,1609810943213,0,4,1,1,what,hugging,1.0,0.0
366,205ba7 english_11,67,6,B,dab,1.0,1609810950192,1609810950192,0,3,1,1,dab,dancer with triangle pony,1.0,0.0
367,205ba7 english_11,68,6,A,step,1.0,1609810957163,1609810957163,0,4,1,1,step,dancing on one foot,1.0,0.0
368,205ba7 english_11,69,6,G,arms open facing right,1.0,1609810967126,1609810967126,0,22,4,1,arms apart facing right,trapezoid,0.6,0.0
369,205ba7 english_11,70,6,F,slouching,1.0,1609810976540,1609810976540,0,9,1,1,slouching,sitting down,1.0,0.0
370,205ba7 english_11,71,6,J,blob,1.0,1609810983213,1609810983213,0,4,1,1,blob,telling someone to stop,1.0,0.0
371,205ba7 english_11,72,6,L,knees bent arms together facing righ / right,1.0,1609810998340,1609810996158,2182,44,8,2,knees bent arms together facing right,lightning bolt,0.75,0.0
372,20d9c9 english_0113,1,1,C,Hello! This is Daniel / lmao that took forever / hi this is Akimi! / i know huh / okay so rapid fire lets go / this one looks like a person with a diamond head and they are raising their arms up / and its slanted towards the left,1.0,1609814459423,1609814417228,42195,229,50,7,,"the one going ""what"" arms apart and up",0.0,0.11363636363636363
373,20d9c9 english_0113,2,1,J,this one looks like a rectangle with a chunk missing on the right with a diamond head,1.0,1609814489577,1609814489577,0,85,17,1,,the actual blob,0.0,0.0625
374,20d9c9 english_0113,3,1,A,this one has a square shape on the top right side and it looks like a person with a bird beak hunched over looking at one of its legs / it looks like it has two legs with one raised,1.0,1609814578140,1609814558951,19189,181,40,2,,one foot up like taking a step facing left with arms together and up high,0.0,0.13157894736842105
375,20d9c9 english_0113,4,1,D,this one looks like a person with a diamond head pointing to the left,1.0,1609814617957,1609814617957,0,69,14,1,,hellooo / hey! / the image looks like the one who is praying,0.0,0.2
376,20d9c9 english_0113,5,1,H,this one looks like a slug with a diamond head / its shaped like a flipped j / so an L / lol,0.0,1609814676687,1609814659497,17190,92,23,4,,it looks like a blob but the bottom part is slanted right,0.0,0.1111111111111111
377,20d9c9 english_0113,6,1,L,this one has a zigzag shape towards the bottom / it almost looks like a lightning bolt with a diamond on the top,1.0,1609814709913,1609814698718,11195,112,23,2,,ok wait its still showing me the same image / oh it passed for me / ok the hands are together towards the right of the screen and it looks like the knees are bent,0.0,0.15
